101532504;1;0;3;0;00;00;033;06;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0435408;0424314;'KИCЛOBOДCK                  ';02;000;000000
101967507;1;0;4;0;00;00;025;17;0;0;0;0;0;0;0;0;101960007;101967600;443;010;01063;00024;0490717;1401903;'TOKИ                        ';04;000;000000
101481603;1;0;4;0;00;00;032;35;0;0;0;0;0;0;0;0;101481800;101454201;034;012;00081;00029;0480704;0362224;'ПPOCЯHAЯ                    ';00;000;000000
101815107;1;0;3;0;00;00;034;11;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0504923;0605258;'PУДHЫЙ KЛAД                 ';02;000;000000
101091705;1;0;2;1;00;00;011;26;0;0;0;0;0;0;0;4;000000000;000000000;000;000;00000;00000;0562427;2340480;'MEЙTEHE                     ';00;000;000000
101704629;1;0;4;0;00;00;021;41;0;0;0;0;0;0;0;0;101704506;101704703;129;077;00309;00185;0464210;0763038;'AЩИOЗEK                     ';02;159;000000
101617007;1;0;2;3;00;00;033;08;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0464623;0480329;'AKCAPAЙCKAЯ 2               ';00;000;000000
101731700;1;0;4;0;00;00;021;43;0;0;0;0;0;0;0;0;101732205;101731005;098;033;00235;00079;0394208;0670552;'ДЖAMБAЙ                     ';00;178;000000
101976205;1;0;4;0;00;00;025;17;0;0;0;0;0;0;0;0;101974801;101976600;082;081;00196;00195;0441037;1331616;'APCEHЬEB                    ';02;234;000000
101837604;1;0;4;0;00;00;034;12;0;0;0;0;0;0;5;3;101833001;101835558;131;081;00314;00194;0542123;0771635;'KУПИHO                      ';02;000;000000
101481707;1;0;4;0;00;00;032;35;0;0;0;0;0;0;0;0;101481800;101454201;022;024;00052;00058;0481040;0362836;'ДEMУPИHO                    ';00;000;000000
101185404;1;0;4;0;00;00;011;03;0;0;0;0;0;0;0;2;101200002;101185005;092;030;00220;00072;0535325;0350829;'ДУMИHИЧИ                    ';02;062;000000
106601545;2;0;2;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0504200;0160000;'ЛЮБABKA                     ';00;000;000000
101361308;1;0;2;1;00;00;014;31;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0493128;0260752;'ПOДBOЛOЧИCK                 ';00;000;000000
103300249;2;0;9;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0433700;0251900;'CBИЩOB                      ';00;000;000000
105500062;2;0;1;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0530100;0140001;'AHГEPMЮHДE                  ';00;000;000000
101732101;1;0;4;0;00;00;021;43;0;0;0;0;0;0;0;0;101732205;101731005;025;106;00060;00254;0400157;0673513;'ГAЛЛЯAPAЛ                   ';00;000;000000
101937802;1;0;4;0;00;00;025;15;0;0;0;0;0;0;0;3;101935703;101940105;049;086;00088;00155;0515021;1081639;'ЗAИГPAEBO                   ';02;213;000000
